node_id,x,y
N_45_95,45.0,95.0
N_45_96,45.0,96.0
N_45_97,45.0,97.0
N_45_98,45.0,98.0
N_45_99,45.0,99.0
N_46_0,46.0,0.0
N_46_1,46.0,1.0
N_46_10,46.0,10.0
N_46_11,46.0,11.0
N_46_12,46.0,12.0
N_46_13,46.0,13.0
N_46_14,46.0,14.0
N_46_15,46.0,15.0
N_46_16,46.0,16.0
N_46_17,46.0,17.0
N_46_18,46.0,18.0
N_46_19,46.0,19.0
N_46_2,46.0,2.0
N_46_20,46.0,20.0
N_46_21,46.0,21.0
N_46_22,46.0,22.0
N_46_23,46.0,23.0
N_46_24,46.0,24.0
N_46_25,46.0,25.0
N_46_26,46.0,26.0
N_46_27,46.0,27.0
N_46_28,46.0,28.0
N_46_29,46.0,29.0
N_46_3,46.0,3.0
N_46_30,46.0,30.0
N_46_31,46.0,31.0
N_46_32,46.0,32.0
N_46_33,46.0,33.0
N_46_34,46.0,34.0
N_46_35,46.0,35.0
N_46_36,46.0,36.0
N_46_37,46.0,37.0
N_46_38,46.0,38.0
N_46_39,46.0,39.0
N_46_4,46.0,4.0
N_46_40,46.0,40.0
N_46_41,46.0,41.0
N_46_42,46.0,42.0
N_46_43,46.0,43.0
N_46_44,46.0,44.0
N_46_45,46.0,45.0
N_46_46,46.0,46.0
N_46_47,46.0,47.0
N_46_48,46.0,48.0
N_46_49,46.0,49.0
N_46_5,46.0,5.0
N_46_50,46.0,50.0
N_46_51,46.0,51.0
N_46_52,46.0,52.0
N_46_53,46.0,53.0
N_46_54,46.0,54.0
N_46_55,46.0,55.0
N_46_56,46.0,56.0
N_46_57,46.0,57.0
N_46_58,46.0,58.0
N_46_59,46.0,59.0
N_46_6,46.0,6.0
N_46_60,46.0,60.0
N_46_61,46.0,61.0
N_46_62,46.0,62.0
N_46_63,46.0,63.0
N_46_64,46.0,64.0
N_46_65,46.0,65.0
N_46_66,46.0,66.0
N_46_67,46.0,67.0
N_46_68,46.0,68.0
N_46_69,46.0,69.0
N_46_7,46.0,7.0
N_46_70,46.0,70.0
N_46_71,46.0,71.0
N_46_72,46.0,72.0
N_46_73,46.0,73.0
N_46_74,46.0,74.0
N_46_75,46.0,75.0
N_46_76,46.0,76.0
N_46_77,46.0,77.0
N_46_78,46.0,78.0
N_46_79,46.0,79.0
N_46_8,46.0,8.0
N_46_80,46.0,80.0
N_46_81,46.0,81.0
N_46_82,46.0,82.0
N_46_83,46.0,83.0
N_46_84,46.0,84.0
N_46_85,46.0,85.0
N_46_86,46.0,86.0
N_46_87,46.0,87.0
N_46_88,46.0,88.0
N_46_89,46.0,89.0
N_46_9,46.0,9.0
N_46_90,46.0,90.0
N_46_91,46.0,91.0
N_46_92,46.0,92.0
N_46_93,46.0,93.0
N_46_94,46.0,94.0
N_46_95,46.0,95.0
N_46_96,46.0,96.0
N_46_97,46.0,97.0
N_46_98,46.0,98.0
N_46_99,46.0,99.0
N_47_0,47.0,0.0
N_47_1,47.0,1.0
N_47_10,47.0,10.0
N_47_11,47.0,11.0
N_47_12,47.0,12.0
N_47_13,47.0,13.0
N_47_14,47.0,14.0
N_47_15,47.0,15.0
N_47_16,47.0,16.0
N_47_17,47.0,17.0
N_47_18,47.0,18.0
N_47_19,47.0,19.0
N_47_2,47.0,2.0
N_47_20,47.0,20.0
N_47_21,47.0,21.0
N_47_22,47.0,22.0
N_47_23,47.0,23.0
N_47_24,47.0,24.0
N_47_25,47.0,25.0
N_47_26,47.0,26.0
N_47_27,47.0,27.0
N_47_28,47.0,28.0
N_47_29,47.0,29.0
N_47_3,47.0,3.0
N_47_30,47.0,30.0
N_47_31,47.0,31.0
N_47_32,47.0,32.0
N_47_33,47.0,33.0
N_47_34,47.0,34.0
N_47_35,47.0,35.0
N_47_36,47.0,36.0
N_47_37,47.0,37.0
N_47_38,47.0,38.0
N_47_39,47.0,39.0
N_47_4,47.0,4.0
N_47_40,47.0,40.0
N_47_41,47.0,41.0
N_47_42,47.0,42.0
N_47_43,47.0,43.0
N_47_44,47.0,44.0
N_47_45,47.0,45.0
N_47_46,47.0,46.0
N_47_47,47.0,47.0
N_47_48,47.0,48.0
N_47_49,47.0,49.0
N_47_5,47.0,5.0
N_47_50,47.0,50.0
N_47_51,47.0,51.0
N_47_52,47.0,52.0
N_47_53,47.0,53.0
N_47_54,47.0,54.0
N_47_55,47.0,55.0
N_47_56,47.0,56.0
N_47_57,47.0,57.0
N_47_58,47.0,58.0
N_47_59,47.0,59.0
N_47_6,47.0,6.0
N_47_60,47.0,60.0
N_47_61,47.0,61.0
N_47_62,47.0,62.0
N_47_63,47.0,63.0
N_47_64,47.0,64.0
N_47_65,47.0,65.0
N_47_66,47.0,66.0
N_47_67,47.0,67.0
N_47_68,47.0,68.0
N_47_69,47.0,69.0
N_47_7,47.0,7.0
N_47_70,47.0,70.0
N_47_71,47.0,71.0
N_47_72,47.0,72.0
N_47_73,47.0,73.0
N_47_74,47.0,74.0
N_47_75,47.0,75.0
N_47_76,47.0,76.0
N_47_77,47.0,77.0
N_47_78,47.0,78.0
N_47_79,47.0,79.0
N_47_8,47.0,8.0
N_47_80,47.0,80.0
N_47_81,47.0,81.0
N_47_82,47.0,82.0
N_47_83,47.0,83.0
N_47_84,47.0,84.0
N_47_85,47.0,85.0
N_47_86,47.0,86.0
N_47_87,47.0,87.0
N_47_88,47.0,88.0
N_47_89,47.0,89.0
N_47_9,47.0,9.0
N_47_90,47.0,90.0
N_47_91,47.0,91.0
N_47_92,47.0,92.0
N_47_93,47.0,93.0
N_47_94,47.0,94.0
N_47_95,47.0,95.0
N_47_96,47.0,96.0
N_47_97,47.0,97.0
N_47_98,47.0,98.0
N_47_99,47.0,99.0
N_48_0,48.0,0.0
N_48_1,48.0,1.0
N_48_10,48.0,10.0
N_48_11,48.0,11.0
N_48_12,48.0,12.0
N_48_13,48.0,13.0
N_48_14,48.0,14.0
N_48_15,48.0,15.0
N_48_16,48.0,16.0
N_48_17,48.0,17.0
N_48_18,48.0,18.0
N_48_19,48.0,19.0
N_48_2,48.0,2.0
N_48_20,48.0,20.0
N_48_21,48.0,21.0
N_48_22,48.0,22.0
N_48_23,48.0,23.0
N_48_24,48.0,24.0
N_48_25,48.0,25.0
N_48_26,48.0,26.0
N_48_27,48.0,27.0
N_48_28,48.0,28.0
N_48_29,48.0,29.0
N_48_3,48.0,3.0
N_48_30,48.0,30.0
N_48_31,48.0,31.0
N_48_32,48.0,32.0
N_48_33,48.0,33.0
N_48_34,48.0,34.0
N_48_35,48.0,35.0
N_48_36,48.0,36.0
N_48_37,48.0,37.0
N_48_38,48.0,38.0
N_48_39,48.0,39.0
N_48_4,48.0,4.0
N_48_40,48.0,40.0
N_48_41,48.0,41.0
N_48_42,48.0,42.0
N_48_43,48.0,43.0
N_48_44,48.0,44.0
N_48_45,48.0,45.0
N_48_46,48.0,46.0
N_48_47,48.0,47.0
N_48_48,48.0,48.0
N_48_49,48.0,49.0
N_48_5,48.0,5.0
N_48_50,48.0,50.0
N_48_51,48.0,51.0
N_48_52,48.0,52.0
N_48_53,48.0,53.0
N_48_54,48.0,54.0
N_48_55,48.0,55.0
N_48_56,48.0,56.0
N_48_57,48.0,57.0
N_48_58,48.0,58.0
N_48_59,48.0,59.0
N_48_6,48.0,6.0
N_48_60,48.0,60.0
N_48_61,48.0,61.0
N_48_62,48.0,62.0
N_48_63,48.0,63.0
N_48_64,48.0,64.0
N_48_65,48.0,65.0
N_48_66,48.0,66.0
N_48_67,48.0,67.0
N_48_68,48.0,68.0
N_48_69,48.0,69.0
N_48_7,48.0,7.0
N_48_70,48.0,70.0
N_48_71,48.0,71.0
N_48_72,48.0,72.0
N_48_73,48.0,73.0
N_48_74,48.0,74.0
N_48_75,48.0,75.0
N_48_76,48.0,76.0
N_48_77,48.0,77.0
N_48_78,48.0,78.0
N_48_79,48.0,79.0
N_48_8,48.0,8.0
N_48_80,48.0,80.0
N_48_81,48.0,81.0
N_48_82,48.0,82.0
N_48_83,48.0,83.0
N_48_84,48.0,84.0
N_48_85,48.0,85.0
N_48_86,48.0,86.0
N_48_87,48.0,87.0
N_48_88,48.0,88.0
N_48_89,48.0,89.0
N_48_9,48.0,9.0
N_48_90,48.0,90.0
N_48_91,48.0,91.0
N_48_92,48.0,92.0
N_48_93,48.0,93.0
N_48_94,48.0,94.0
N_48_95,48.0,95.0
N_48_96,48.0,96.0
N_48_97,48.0,97.0
N_48_98,48.0,98.0
N_48_99,48.0,99.0
N_49_0,49.0,0.0
N_49_1,49.0,1.0
N_49_10,49.0,10.0
N_49_11,49.0,11.0
N_49_12,49.0,12.0
N_49_13,49.0,13.0
N_49_14,49.0,14.0
N_49_15,49.0,15.0
N_49_16,49.0,16.0
N_49_17,49.0,17.0
N_49_18,49.0,18.0
N_49_19,49.0,19.0
N_49_2,49.0,2.0
N_49_20,49.0,20.0
N_49_21,49.0,21.0
N_49_22,49.0,22.0
N_49_23,49.0,23.0
N_49_24,49.0,24.0
N_49_25,49.0,25.0
N_49_26,49.0,26.0
N_49_27,49.0,27.0
N_49_28,49.0,28.0
N_49_29,49.0,29.0
N_49_3,49.0,3.0
N_49_30,49.0,30.0
N_49_31,49.0,31.0
N_49_32,49.0,32.0
N_49_33,49.0,33.0
N_49_34,49.0,34.0
N_49_35,49.0,35.0
N_49_36,49.0,36.0
N_49_37,49.0,37.0
N_49_38,49.0,38.0
N_49_39,49.0,39.0
N_49_4,49.0,4.0
N_49_40,49.0,40.0
N_49_41,49.0,41.0
N_49_42,49.0,42.0
N_49_43,49.0,43.0
N_49_44,49.0,44.0
N_49_45,49.0,45.0
N_49_46,49.0,46.0
N_49_47,49.0,47.0
N_49_48,49.0,48.0
N_49_49,49.0,49.0
N_49_5,49.0,5.0
N_49_50,49.0,50.0
N_49_51,49.0,51.0
N_49_52,49.0,52.0
N_49_53,49.0,53.0
N_49_54,49.0,54.0
N_49_55,49.0,55.0
N_49_56,49.0,56.0
N_49_57,49.0,57.0
N_49_58,49.0,58.0
N_49_59,49.0,59.0
N_49_6,49.0,6.0
N_49_60,49.0,60.0
N_49_61,49.0,61.0
N_49_62,49.0,62.0
N_49_63,49.0,63.0
N_49_64,49.0,64.0
N_49_65,49.0,65.0
N_49_66,49.0,66.0
N_49_67,49.0,67.0
N_49_68,49.0,68.0
N_49_69,49.0,69.0
N_49_7,49.0,7.0
N_49_70,49.0,70.0
N_49_71,49.0,71.0
N_49_72,49.0,72.0
N_49_73,49.0,73.0
N_49_74,49.0,74.0
N_49_75,49.0,75.0
N_49_76,49.0,76.0
N_49_77,49.0,77.0
N_49_78,49.0,78.0
N_49_79,49.0,79.0
N_49_8,49.0,8.0
N_49_80,49.0,80.0
N_49_81,49.0,81.0
N_49_82,49.0,82.0
N_49_83,49.0,83.0
N_49_84,49.0,84.0
N_49_85,49.0,85.0
N_49_86,49.0,86.0
N_49_87,49.0,87.0
N_49_88,49.0,88.0
N_49_89,49.0,89.0
N_49_9,49.0,9.0
N_49_90,49.0,90.0
N_49_91,49.0,91.0
N_49_92,49.0,92.0
N_49_93,49.0,93.0
N_49_94,49.0,94.0
N_49_95,49.0,95.0
N_49_96,49.0,96.0
N_49_97,49.0,97.0
N_49_98,49.0,98.0
N_49_99,49.0,99.0
N_4_0,4.0,0.0
N_4_1,4.0,1.0
N_4_10,4.0,10.0
N_4_11,4.0,11.0
N_4_12,4.0,12.0
N_4_13,4.0,13.0
N_4_14,4.0,14.0
N_4_15,4.0,15.0
N_4_16,4.0,16.0
N_4_17,4.0,17.0
N_4_18,4.0,18.0
N_4_19,4.0,19.0
N_4_2,4.0,2.0
N_4_20,4.0,20.0
N_4_21,4.0,21.0
N_4_22,4.0,22.0
N_4_23,4.0,23.0
N_4_24,4.0,24.0
N_4_25,4.0,25.0
N_4_26,4.0,26.0
N_4_27,4.0,27.0
N_4_28,4.0,28.0
N_4_29,4.0,29.0
N_4_3,4.0,3.0
N_4_30,4.0,30.0
N_4_31,4.0,31.0
N_4_32,4.0,32.0
N_4_33,4.0,33.0
N_4_34,4.0,34.0
N_4_35,4.0,35.0
N_4_36,4.0,36.0
N_4_37,4.0,37.0
N_4_38,4.0,38.0
N_4_39,4.0,39.0
N_4_4,4.0,4.0
N_4_40,4.0,40.0
N_4_41,4.0,41.0
N_4_42,4.0,42.0
N_4_43,4.0,43.0
N_4_44,4.0,44.0
N_4_45,4.0,45.0
N_4_46,4.0,46.0
N_4_47,4.0,47.0
N_4_48,4.0,48.0
N_4_49,4.0,49.0
N_4_5,4.0,5.0
N_4_50,4.0,50.0
N_4_51,4.0,51.0
N_4_52,4.0,52.0
N_4_53,4.0,53.0
N_4_54,4.0,54.0
N_4_55,4.0,55.0
N_4_56,4.0,56.0
N_4_57,4.0,57.0
N_4_58,4.0,58.0
N_4_59,4.0,59.0
N_4_6,4.0,6.0
N_4_60,4.0,60.0
N_4_61,4.0,61.0
N_4_62,4.0,62.0
N_4_63,4.0,63.0
N_4_64,4.0,64.0
N_4_65,4.0,65.0
N_4_66,4.0,66.0
N_4_67,4.0,67.0
N_4_68,4.0,68.0
N_4_69,4.0,69.0
N_4_7,4.0,7.0
N_4_70,4.0,70.0
N_4_71,4.0,71.0
N_4_72,4.0,72.0
N_4_73,4.0,73.0
N_4_74,4.0,74.0
N_4_75,4.0,75.0
N_4_76,4.0,76.0
N_4_77,4.0,77.0
N_4_78,4.0,78.0
N_4_79,4.0,79.0
N_4_8,4.0,8.0
N_4_80,4.0,80.0
N_4_81,4.0,81.0
N_4_82,4.0,82.0
N_4_83,4.0,83.0
N_4_84,4.0,84.0
N_4_85,4.0,85.0
N_4_86,4.0,86.0
N_4_87,4.0,87.0
N_4_88,4.0,88.0
N_4_89,4.0,89.0
N_4_9,4.0,9.0
N_4_90,4.0,90.0
N_4_91,4.0,91.0
N_4_92,4.0,92.0
N_4_93,4.0,93.0
N_4_94,4.0,94.0
N_4_95,4.0,95.0
N_4_96,4.0,96.0
N_4_97,4.0,97.0
N_4_98,4.0,98.0
N_4_99,4.0,99.0
N_5_0,5.0,0.0
N_5_1,5.0,1.0
N_5_10,5.0,10.0
N_5_11,5.0,11.0
N_5_12,5.0,12.0
N_5_13,5.0,13.0
N_5_14,5.0,14.0
N_5_15,5.0,15.0
N_5_16,5.0,16.0
N_5_17,5.0,17.0
N_5_18,5.0,18.0
N_5_19,5.0,19.0
N_5_2,5.0,2.0
N_5_20,5.0,20.0
N_5_21,5.0,21.0
N_5_22,5.0,22.0
N_5_23,5.0,23.0
N_5_24,5.0,24.0
N_5_25,5.0,25.0
N_5_26,5.0,26.0
N_5_27,5.0,27.0
N_5_28,5.0,28.0
N_5_29,5.0,29.0
N_5_3,5.0,3.0
N_5_30,5.0,30.0
N_5_31,5.0,31.0
N_5_32,5.0,32.0
N_5_33,5.0,33.0
N_5_34,5.0,34.0
N_5_35,5.0,35.0
N_5_36,5.0,36.0
N_5_37,5.0,37.0
N_5_38,5.0,38.0
N_5_39,5.0,39.0
N_5_4,5.0,4.0
N_5_40,5.0,40.0
N_5_41,5.0,41.0
N_5_42,5.0,42.0
N_5_43,5.0,43.0
N_5_44,5.0,44.0
N_5_45,5.0,45.0
N_5_46,5.0,46.0
N_5_47,5.0,47.0
N_5_48,5.0,48.0
N_5_49,5.0,49.0
N_5_5,5.0,5.0
N_5_50,5.0,50.0
N_5_51,5.0,51.0
N_5_52,5.0,52.0
N_5_53,5.0,53.0
N_5_54,5.0,54.0
N_5_55,5.0,55.0
N_5_56,5.0,56.0
N_5_57,5.0,57.0
N_5_58,5.0,58.0
N_5_59,5.0,59.0
N_5_6,5.0,6.0
N_5_60,5.0,60.0
N_5_61,5.0,61.0
N_5_62,5.0,62.0
N_5_63,5.0,63.0
N_5_64,5.0,64.0
N_5_65,5.0,65.0
N_5_66,5.0,66.0
N_5_67,5.0,67.0
N_5_68,5.0,68.0
N_5_69,5.0,69.0
N_5_7,5.0,7.0
N_5_70,5.0,70.0
N_5_71,5.0,71.0
N_5_72,5.0,72.0
N_5_73,5.0,73.0
N_5_74,5.0,74.0
N_5_75,5.0,75.0
N_5_76,5.0,76.0
N_5_77,5.0,77.0
N_5_78,5.0,78.0
N_5_79,5.0,79.0
N_5_8,5.0,8.0
N_5_80,5.0,80.0
N_5_81,5.0,81.0
N_5_82,5.0,82.0
N_5_83,5.0,83.0
N_5_84,5.0,84.0
N_5_85,5.0,85.0
N_5_86,5.0,86.0
N_5_87,5.0,87.0
N_5_88,5.0,88.0
N_5_89,5.0,89.0
N_5_9,5.0,9.0
N_5_90,5.0,90.0
N_5_91,5.0,91.0
N_5_92,5.0,92.0
N_5_93,5.0,93.0
N_5_94,5.0,94.0
N_5_95,5.0,95.0
N_5_96,5.0,96.0
N_5_97,5.0,97.0
N_5_98,5.0,98.0
N_5_99,5.0,99.0
N_6_0,6.0,0.0
N_6_1,6.0,1.0
N_6_10,6.0,10.0
N_6_11,6.0,11.0
N_6_12,6.0,12.0
N_6_13,6.0,13.0
N_6_14,6.0,14.0
N_6_15,6.0,15.0
N_6_16,6.0,16.0
N_6_17,6.0,17.0
N_6_18,6.0,18.0
N_6_19,6.0,19.0
N_6_2,6.0,2.0
N_6_20,6.0,20.0
N_6_21,6.0,21.0
N_6_22,6.0,22.0
N_6_23,6.0,23.0
N_6_24,6.0,24.0
N_6_25,6.0,25.0
N_6_26,6.0,26.0
N_6_27,6.0,27.0
N_6_28,6.0,28.0
N_6_29,6.0,29.0
N_6_3,6.0,3.0
N_6_30,6.0,30.0
N_6_31,6.0,31.0
N_6_32,6.0,32.0
N_6_33,6.0,33.0
N_6_34,6.0,34.0
N_6_35,6.0,35.0
N_6_36,6.0,36.0
N_6_37,6.0,37.0
N_6_38,6.0,38.0
N_6_39,6.0,39.0
N_6_4,6.0,4.0
N_6_40,6.0,40.0
N_6_41,6.0,41.0
N_6_42,6.0,42.0
N_6_43,6.0,43.0
N_6_44,6.0,44.0
N_6_45,6.0,45.0
N_6_46,6.0,46.0
N_6_47,6.0,47.0
N_6_48,6.0,48.0
N_6_49,6.0,49.0
N_6_5,6.0,5.0
N_6_50,6.0,50.0
N_6_51,6.0,51.0
N_6_52,6.0,52.0
N_6_53,6.0,53.0
N_6_54,6.0,54.0
N_6_55,6.0,55.0
N_6_56,6.0,56.0
N_6_57,6.0,57.0
N_6_58,6.0,58.0
N_6_59,6.0,59.0
N_6_6,6.0,6.0
N_6_60,6.0,60.0
N_6_61,6.0,61.0
N_6_62,6.0,62.0
N_6_63,6.0,63.0
N_6_64,6.0,64.0
N_6_65,6.0,65.0
N_6_66,6.0,66.0
N_6_67,6.0,67.0
N_6_68,6.0,68.0
N_6_69,6.0,69.0
N_6_7,6.0,7.0
N_6_70,6.0,70.0
N_6_71,6.0,71.0
N_6_72,6.0,72.0
N_6_73,6.0,73.0
N_6_74,6.0,74.0
N_6_75,6.0,75.0
N_6_76,6.0,76.0
N_6_77,6.0,77.0
N_6_78,6.0,78.0
N_6_79,6.0,79.0
N_6_8,6.0,8.0
N_6_80,6.0,80.0
N_6_81,6.0,81.0
N_6_82,6.0,82.0
N_6_83,6.0,83.0
N_6_84,6.0,84.0
N_6_85,6.0,85.0
N_6_86,6.0,86.0
N_6_87,6.0,87.0
N_6_88,6.0,88.0
N_6_89,6.0,89.0
N_6_9,6.0,9.0
N_6_90,6.0,90.0
N_6_91,6.0,91.0
N_6_92,6.0,92.0
N_6_93,6.0,93.0
N_6_94,6.0,94.0
N_6_95,6.0,95.0
N_6_96,6.0,96.0
N_6_97,6.0,97.0
N_6_98,6.0,98.0
N_6_99,6.0,99.0
N_7_0,7.0,0.0
N_7_1,7.0,1.0
N_7_10,7.0,10.0
N_7_11,7.0,11.0
N_7_12,7.0,12.0
N_7_13,7.0,13.0
N_7_14,7.0,14.0
N_7_15,7.0,15.0
N_7_16,7.0,16.0
N_7_17,7.0,17.0
N_7_18,7.0,18.0
N_7_19,7.0,19.0
N_7_2,7.0,2.0
N_7_20,7.0,20.0
N_7_21,7.0,21.0
N_7_22,7.0,22.0
N_7_23,7.0,23.0
N_7_24,7.0,24.0
N_7_25,7.0,25.0
N_7_26,7.0,26.0
N_7_27,7.0,27.0
N_7_28,7.0,28.0
N_7_29,7.0,29.0
N_7_3,7.0,3.0
N_7_30,7.0,30.0
N_7_31,7.0,31.0
N_7_32,7.0,32.0
N_7_33,7.0,33.0
N_7_34,7.0,34.0
N_7_35,7.0,35.0
N_7_36,7.0,36.0
N_7_37,7.0,37.0
N_7_38,7.0,38.0
N_7_39,7.0,39.0
N_7_4,7.0,4.0
N_7_40,7.0,40.0
N_7_41,7.0,41.0
N_7_42,7.0,42.0
N_7_43,7.0,43.0
N_7_44,7.0,44.0
N_7_45,7.0,45.0
N_7_46,7.0,46.0
N_7_47,7.0,47.0
N_7_48,7.0,48.0
N_7_49,7.0,49.0
N_7_5,7.0,5.0
N_7_50,7.0,50.0
N_7_51,7.0,51.0
N_7_52,7.0,52.0
N_7_53,7.0,53.0
N_7_54,7.0,54.0
N_7_55,7.0,55.0
N_7_56,7.0,56.0
N_7_57,7.0,57.0
N_7_58,7.0,58.0
N_7_59,7.0,59.0
N_7_6,7.0,6.0
N_7_60,7.0,60.0
N_7_61,7.0,61.0
N_7_62,7.0,62.0
N_7_63,7.0,63.0
N_7_64,7.0,64.0
N_7_65,7.0,65.0
N_7_66,7.0,66.0
N_7_67,7.0,67.0
N_7_68,7.0,68.0
N_7_69,7.0,69.0
N_7_7,7.0,7.0
N_7_70,7.0,70.0
N_7_71,7.0,71.0
N_7_72,7.0,72.0
N_7_73,7.0,73.0
N_7_74,7.0,74.0
N_7_75,7.0,75.0
N_7_76,7.0,76.0
N_7_77,7.0,77.0
N_7_78,7.0,78.0
N_7_79,7.0,79.0
N_7_8,7.0,8.0
N_7_80,7.0,80.0
N_7_81,7.0,81.0
N_7_82,7.0,82.0
N_7_83,7.0,83.0
N_7_84,7.0,84.0
N_7_85,7.0,85.0
N_7_86,7.0,86.0
N_7_87,7.0,87.0
N_7_88,7.0,88.0
N_7_89,7.0,89.0
N_7_9,7.0,9.0
N_7_90,7.0,90.0
N_7_91,7.0,91.0
N_7_92,7.0,92.0
N_7_93,7.0,93.0
N_7_94,7.0,94.0
N_7_95,7.0,95.0
N_7_96,7.0,96.0
N_7_97,7.0,97.0
N_7_98,7.0,98.0
N_7_99,7.0,99.0
N_8_0,8.0,0.0
N_8_1,8.0,1.0
N_8_10,8.0,10.0
N_8_11,8.0,11.0
N_8_12,8.0,12.0
N_8_13,8.0,13.0
N_8_14,8.0,14.0
N_8_15,8.0,15.0
N_8_16,8.0,16.0
N_8_17,8.0,17.0
N_8_18,8.0,18.0
N_8_19,8.0,19.0
N_8_2,8.0,2.0
N_8_20,8.0,20.0
N_8_21,8.0,21.0
N_8_22,8.0,22.0
N_8_23,8.0,23.0
N_8_24,8.0,24.0
N_8_25,8.0,25.0
N_8_26,8.0,26.0
N_8_27,8.0,27.0
N_8_28,8.0,28.0
N_8_29,8.0,29.0
N_8_3,8.0,3.0
N_8_30,8.0,30.0
N_8_31,8.0,31.0
N_8_32,8.0,32.0
N_8_33,8.0,33.0
N_8_34,8.0,34.0
N_8_35,8.0,35.0
N_8_36,8.0,36.0
N_8_37,8.0,37.0
N_8_38,8.0,38.0
N_8_39,8.0,39.0
N_8_4,8.0,4.0
N_8_40,8.0,40.0
N_8_41,8.0,41.0
N_8_42,8.0,42.0
N_8_43,8.0,43.0
N_8_44,8.0,44.0
N_8_45,8.0,45.0
N_8_46,8.0,46.0
N_8_47,8.0,47.0
N_8_48,8.0,48.0
N_8_49,8.0,49.0
N_8_5,8.0,5.0
N_8_50,8.0,50.0
N_8_51,8.0,51.0
N_8_52,8.0,52.0
N_8_53,8.0,53.0
N_8_54,8.0,54.0
N_8_55,8.0,55.0
N_8_56,8.0,56.0
N_8_57,8.0,57.0
N_8_58,8.0,58.0
N_8_59,8.0,59.0
N_8_6,8.0,6.0
N_8_60,8.0,60.0
N_8_61,8.0,61.0
N_8_62,8.0,62.0
N_8_63,8.0,63.0
N_8_64,8.0,64.0
N_8_65,8.0,65.0
N_8_66,8.0,66.0
N_8_67,8.0,67.0
N_8_68,8.0,68.0
N_8_69,8.0,69.0
N_8_7,8.0,7.0
N_8_70,8.0,70.0
N_8_71,8.0,71.0
N_8_72,8.0,72.0
N_8_73,8.0,73.0
N_8_74,8.0,74.0
N_8_75,8.0,75.0
N_8_76,8.0,76.0
N_8_77,8.0,77.0
N_8_78,8.0,78.0
N_8_79,8.0,79.0
N_8_8,8.0,8.0
N_8_80,8.0,80.0
N_8_81,8.0,81.0
N_8_82,8.0,82.0
N_8_83,8.0,83.0
N_8_84,8.0,84.0
N_8_85,8.0,85.0
N_8_86,8.0,86.0
N_8_87,8.0,87.0
N_8_88,8.0,88.0
N_8_89,8.0,89.0
N_8_9,8.0,9.0
N_8_90,8.0,90.0
N_8_91,8.0,91.0
N_8_92,8.0,92.0
N_8_93,8.0,93.0
N_8_94,8.0,94.0
N_8_95,8.0,95.0
N_8_96,8.0,96.0
N_8_97,8.0,97.0
N_8_98,8.0,98.0
N_8_99,8.0,99.0
N_9_0,9.0,0.0
N_9_1,9.0,1.0
N_9_10,9.0,10.0
N_9_11,9.0,11.0
N_9_12,9.0,12.0
N_9_13,9.0,13.0
N_9_14,9.0,14.0
N_9_15,9.0,15.0
N_9_16,9.0,16.0
N_9_17,9.0,17.0
N_9_18,9.0,18.0
N_9_19,9.0,19.0
N_9_2,9.0,2.0
N_9_20,9.0,20.0
N_9_21,9.0,21.0
N_9_22,9.0,22.0
N_9_23,9.0,23.0
N_9_24,9.0,24.0
N_9_25,9.0,25.0
N_9_26,9.0,26.0
N_9_27,9.0,27.0
N_9_28,9.0,28.0
N_9_29,9.0,29.0
N_9_3,9.0,3.0
N_9_30,9.0,30.0
N_9_31,9.0,31.0
N_9_32,9.0,32.0
N_9_33,9.0,33.0
N_9_34,9.0,34.0
N_9_35,9.0,35.0
N_9_36,9.0,36.0
N_9_37,9.0,37.0
N_9_38,9.0,38.0
N_9_39,9.0,39.0
N_9_4,9.0,4.0
N_9_40,9.0,40.0
N_9_41,9.0,41.0
N_9_42,9.0,42.0
N_9_43,9.0,43.0
N_9_44,9.0,44.0
N_9_45,9.0,45.0
N_9_46,9.0,46.0
N_9_47,9.0,47.0
N_9_48,9.0,48.0
N_9_49,9.0,49.0
N_9_5,9.0,5.0
N_9_50,9.0,50.0
N_9_51,9.0,51.0
N_9_52,9.0,52.0
N_9_53,9.0,53.0
N_9_54,9.0,54.0
N_9_55,9.0,55.0
N_9_56,9.0,56.0
N_9_57,9.0,57.0
N_9_58,9.0,58.0
N_9_59,9.0,59.0
N_9_6,9.0,6.0
N_9_60,9.0,60.0
N_9_61,9.0,61.0
N_9_62,9.0,62.0
N_9_63,9.0,63.0
N_9_64,9.0,64.0
N_9_65,9.0,65.0
N_9_66,9.0,66.0
N_9_67,9.0,67.0
N_9_68,9.0,68.0
N_9_69,9.0,69.0
N_9_7,9.0,7.0
N_9_70,9.0,70.0
N_9_71,9.0,71.0
N_9_72,9.0,72.0
N_9_73,9.0,73.0
N_9_74,9.0,74.0
N_9_75,9.0,75.0
N_9_76,9.0,76.0
N_9_77,9.0,77.0
N_9_78,9.0,78.0
N_9_79,9.0,79.0
N_9_8,9.0,8.0
N_9_80,9.0,80.0
N_9_81,9.0,81.0
N_9_82,9.0,82.0
N_9_83,9.0,83.0
N_9_84,9.0,84.0
N_9_85,9.0,85.0
N_9_86,9.0,86.0
N_9_87,9.0,87.0
N_9_88,9.0,88.0
N_9_89,9.0,89.0
N_9_9,9.0,9.0
N_9_90,9.0,90.0
N_9_91,9.0,91.0
N_9_92,9.0,92.0
N_9_93,9.0,93.0
